@RELATION Leaf_Classification

@ATTRIBUTE Contrast numeric
@ATTRIBUTE Homogeneity numeric
@ATTRIBUTE ASM numeric
@ATTRIBUTE Dissimilarity numeric
@ATTRIBUTE Energy numeric
@ATTRIBUTE class {Aguacate,Guaycacan,Coralillo}

@DATA
1285037,4515183.73332,2414148868,1044895,49133.9889282,Guaycacan
1363985,4476419.68835,1670752892,1123745,40874.8442444,Guaycacan
3020574,4164772.69503,80050082,1857042,8947.07114088,Guaycacan
237693304,1065864.51962,2406599156,24076136,49057.1009743,Guaycacan
1158935,4534610.56305,3666415662,993307,60550.9344437,Guaycacan
827667,4662701.29276,1052404748,725911,32440.7883381,Guaycacan
1171806,4592137.91658,2886967092,896104,53730.5042969,Guaycacan
586104,4802036.85611,2776467278,452798,52692.1937103,Guaycacan
370171,4875237.27647,4106926712,295491,64085.3080823,Guaycacan
336098,4882991.0,2503828136,276898,50038.2667166,Guaycacan
1200624,4581767.89191,1997182444,917964,44689.8472139,Guaycacan
625078,4788962.7267,4172308436,480934,64593.4086111,Guaycacan
392002,4869125.16471,2642167862,309306,51402.0219641,Guaycacan
355731,4876923.3,1963338826,290283,44309.5793932,Guaycacan
1254095,4562322.93885,1726816134,958831,41554.977247,Guaycacan
740171,4749645.03575,607285566,565059,24643.1646912,Guaycacan
522251,4826427.11176,3801409792,402063,61655.5738924,Guaycacan
523449,4815689.38235,127526482,420285,11292.7623724,Guaycacan
1342907,4530211.96995,3091650166,1026403,55602.6093452,Guaycacan
1149563,4612937.91453,1584657520,857013,39807.757033,Guaycacan
66688261,1817974.96666,3249370622,11822369,57003.2509775,Guaycacan
1406629,4465455.90996,2971555314,1148527,54511.9740424,Guaycacan
1489559,4477090.82842,637466688,1138029,25248.1026614,Guaycacan
3894062,3956043.01426,2304048266,2333174,48000.5027682,Guaycacan
689571,4719729.62579,3387089814,607881,58198.709728,Guaycacan
509578,4789789.0,3386674126,461148,58195.1383365,Guaycacan
1726975,4392691.86437,1267687116,1315867,35604.5940294,Guaycacan
126296674,1300060.48093,3010890774,17840342,54871.5843948,Guaycacan
626705,4744292.44118,2650212834,556489,51480.21789,Guaycacan
521808,4785402.0,3932734524,470498,62711.5182722,Guaycacan
2124069,4257815.25518,2508243830,1602175,50082.3704511,Guaycacan
21593817,2414601.86398,2337100260,7273361,48343.5648251,Guaycacan
1335574,4440153.71979,842876068,1180114,29032.3279811,Guaycacan
1396287,4408685.21322,434370326,1243165,20841.5528692,Guaycacan
2838229,4041154.12625,3834248314,2072323,61921.3074313,Guaycacan
289825497,901655.138921,3533037716,28572255,59439.3616722,Guaycacan
1231778,4458373.88825,109453464,1133400,10462.0009558,Guaycacan
852608,4622985.41176,2418497372,796316,49178.2205046,Guaycacan
1043570,4665610.63628,1224409196,748002,34991.558925,Guaycacan
569032,4828348.16084,4047433048,404944,63619.4392305,Guaycacan
382594,4883214.01176,923187452,284206,30383.9999342,Guaycacan
347877,4888533.9,3907076264,269623,62506.6097625,Guaycacan
1066047,4658331.55318,3102860648,763415,55703.327082,Guaycacan
602775,4818934.27664,1163235334,425851,34106.2359987,Guaycacan
402278,4878725.56471,1678329042,294934,40967.4143924,Guaycacan
364357,4884489.1,982551546,279111,31345.6782667,Guaycacan
1107799,4644333.37928,3283486838,792935,57301.7175833,Guaycacan
698008,4791390.22889,2706389404,486276,52022.9699652,Guaycacan
510531,4849193.06471,2607412276,361769,51062.8267529,Guaycacan
502326,4840290.17647,1666780486,375698,40826.223019,Guaycacan
1178471,4620347.51488,3547043700,843391,59557.0625535,Guaycacan
1046542,4689039.39899,3065578398,707410,55367.6656362,Guaycacan
48853815,2068211.69344,629477754,9626905,25089.3952498,Guaycacan
1241032,4570824.35957,1564543744,942612,39554.3138482,Guaycacan
1291959,4581408.08864,4283710882,925143,65450.0640336,Guaycacan
3398429,4174776.95389,2164683224,1854677,46526.1563424,Guaycacan
621452,4771774.51946,3213195626,509754,56685.0564611,Guaycacan
467121,4823353.5,85167628,398131,9228.63088437,Guaycacan
1474747,4518703.2571,4001624574,1056749,63258.3952847,Guaycacan
87014283,1566916.03852,2283794660,13975849,47789.0642302,Guaycacan
561048,4792021.69412,911265212,465988,30187.1696586,Guaycacan
473782,4821071.8,739736680,403044,27198.100669,Guaycacan
1774783,4417308.18988,562130232,1269983,23709.2857758,Guaycacan
15011913,2829012.29134,3891965570,5575569,62385.6198975,Guaycacan
1098471,4567669.50554,2222797274,927647,47146.5510297,Guaycacan
1142568,4537895.84458,2604333328,985452,51032.6692228,Guaycacan
2289804,4251689.61601,3861211658,1621380,62138.6486657,Guaycacan
178008644,1076944.58664,3634030516,21949228,60282.9205995,Guaycacan
1002876,4584351.6059,383526030,885092,19583.8206181,Guaycacan
715738,4703675.9629,2860342862,638996,53482.1733104,Guaycacan
867915,4664830.40596,3882706878,727363,62311.3703749,Guaycacan
444270,4839464.15294,2599146772,367302,50981.8278605,Guaycacan
284637,4899577.5,3731010718,240677,61081.9999509,Guaycacan
261262,4905980.2,3815755590,226110,61771.8025478,Guaycacan
889676,4656150.96072,79881850,745360,8937.6646838,Guaycacan
474154,4828423.84706,2279922756,390642,47748.5366896,Guaycacan
301558,4894228.6,3988965956,252412,63158.2611857,Guaycacan
277173,4900531.5,4025885354,237843,63449.8648856,Guaycacan
930896,4639537.6571,1817763024,779720,42635.2321912,Guaycacan
565635,4794062.12715,651044818,462901,25515.5799072,Guaycacan
409444,4856124.75294,1151776374,333886,33937.831015,Guaycacan
417339,4847170.42941,1511685562,350121,38880.4007438,Guaycacan
999427,4611796.01299,2480584398,837049,49805.4655435,Guaycacan
887038,4676021.82979,1000337996,710854,31628.1203362,Guaycacan
50492587,1927057.73397,4021648510,10547481,63416.4687601,Guaycacan
1201403,4543039.69228,402144870,983937,20053.5500598,Guaycacan
1110757,4566908.41003,1208292024,929817,34760.4951633,Guaycacan
2947709,4095729.76963,2515246888,1971591,50152.2371186,Guaycacan
576373,4761493.26471,3925704032,519437,62655.4389658,Guaycacan
416472,4825602.0,3463953584,385942,58855.361557,Guaycacan
1292141,4494102.5055,204946762,1080307,14315.961791,Guaycacan
95025075,1420540.38219,139384868,15575255,11806.1368788,Guaycacan
517294,4783210.6,63387830,473398,7961.64744258,Guaycacan
423896,4822202.0,2030628668,392846,45062.4973564,Guaycacan
1591531,4376431.00802,222396166,1324173,14912.9529604,Guaycacan
16387995,2621487.93726,3111625206,6273229,55781.9433688,Guaycacan
1123817,4512511.96335,2228531402,1025267,47207.3236056,Guaycacan
1147109,4492940.79412,1697471400,1062049,41200.3810662,Guaycacan
2113255,4186171.88214,1982051446,1723557,44520.2363651,Guaycacan
223567627,955664.857956,1409358618,25238879,37541.4253592,Guaycacan
1042035,4528747.95882,3411132244,984935,58404.8991438,Guaycacan
707916,4680483.6,904410500,676380,30073.4184954,Guaycacan
1023884,4714447.19491,2305145492,659748,48011.9307256,Guaycacan
586808,4846407.26413,1711074000,376204,41365.1302428,Guaycacan
399561,4894137.40588,1436846542,268719,37905.7586918,Guaycacan
358627,4900134.1,849639412,252081,29148.5747851,Guaycacan
1045221,4708408.43791,1551806940,672823,39392.9808468,Guaycacan
621537,4838739.65977,2089326710,393993,45709.1534597,Guaycacan
421727,4890647.65294,6483220,278079,2546.21680145,Guaycacan
378205,4896446.04118,3345996992,261487,57844.5934552,Guaycacan
1085313,4696960.04866,555970264,697535,23579.021693,Guaycacan
723520,4814371.89588,3451766116,449016,58751.7328766,Guaycacan
546153,4863659.18145,104716488,342191,10233.1074459,Guaycacan
528041,4856955.78235,3688802896,351621,60735.5159359,Guaycacan
1151553,4677785.60046,1644058944,738821,40546.9967322,Guaycacan
1095311,4724981.25781,2380262714,647233,48787.9361523,Guaycacan
46994468,2300198.85723,4001727682,8561292,63259.2102543,Guaycacan
1264158,4617778.63432,2041715862,864184,45185.3500816,Guaycacan
1258458,4646515.3545,1403446418,805988,37462.6002568,Guaycacan
3764848,4279181.64604,3622253346,1682676,60185.1588517,Guaycacan
617746,4794239.93575,1838541166,471500,42878.2131857,Guaycacan
455058,4842299.4,245387450,364544,15664.8475894,Guaycacan
1429813,4596245.14771,3641827720,913813,60347.5576971,Guaycacan
80417601,1835683.79667,1891618828,12159539,43492.7445443,Guaycacan
549134,4813760.10588,882696852,427690,29710.2146071,Guaycacan
460715,4841579.3,3091020216,366687,55596.9443045,Guaycacan
1712040,4513891.70994,391164054,1090500,19777.8677819,Guaycacan
14876539,3090879.78509,1437444338,4896661,37913.6431644,Guaycacan
1028209,4620164.5375,2834398166,828835,53239.0661639,Guaycacan
1058267,4601601.73077,3561900214,865059,59681.6572659,Guaycacan
2191073,4379726.59459,910274868,1380133,30170.7618068,Guaycacan
148140447,1309220.42096,1166583866,18726481,34155.290454,Guaycacan
905484,4638556.33846,3100163240,778998,55679.1095475,Guaycacan
651338,4743668.52941,3825409120,561640,61849.891835,Guaycacan
886782,4722144.98708,1267097114,630114,35596.3075894,Guaycacan
522394,4851009.89955,4150480232,359318,64424.220849,Guaycacan
350956,4902516.47059,2030730706,246766,45063.6295254,Guaycacan
314384,4909750.4,2178681556,228680,46676.3490003,Guaycacan
905965,4715397.24922,1463922830,644295,38261.244491,Guaycacan
553322,4842270.05677,4058680488,378694,63707.7741567,Guaycacan
371613,4897963.85294,2595519636,257765,50946.2426092,Guaycacan
332363,4905593.3,3297877976,238605,57427.153647,Guaycacan
941196,4702690.87035,2872285126,670872,53593.7041638,Guaycacan
646037,4814724.42596,2362593506,438829,48606.5171145,Guaycacan
491897,4866260.67466,1609250802,329961,40115.4683632,Guaycacan
481933,4862389.19412,1312682768,335251,36230.9642157,Guaycacan
999958,4681259.14721,2019029970,715616,44933.6173705,Guaycacan
981792,4715598.91536,1522316908,653432,39016.879783,Guaycacan
45284869,2172545.59268,2663805280,8993539,51612.0652561,Guaycacan
1327070,4610822.90811,2016641868,882934,44907.0358407,Guaycacan
1094506,4646057.79956,2209906306,788854,47009.6405645,Guaycacan
3211600,4234618.48493,2768644360,1732034,52617.9091185,Guaycacan
632059,4783476.87647,2309350604,491925,48055.7031371,Guaycacan
442635,4843565.7,3508212586,360363,59230.1661824,Guaycacan
1244071,4589793.91135,498847046,905627,22334.8840606,Guaycacan
74480879,1668954.86296,2095695142,12862623,45778.7630021,Guaycacan
557431,4804843.44118,1373250582,443989,37057.3957801,Guaycacan
443837,4842645.5,3445472556,362097,58698.1478072,Guaycacan
1483110,4499394.09973,4093837296,1092974,63983.1016441,Guaycacan
13585679,2933409.16657,1358558054,5193997,36858.622519,Guaycacan
1132911,4584107.21692,2016851244,904475,44909.3669962,Guaycacan
1081301,4582659.31838,2543052066,900137,50428.6829691,Guaycacan
1877444,4352168.67492,2379145288,1398504,48776.48294,Guaycacan
153971412,1145074.53832,1379056466,20390086,37135.6495298,Guaycacan
1001673,4599391.6469,3295552522,859953,57406.9030866,Guaycacan
664986,4732758.6,2102878456,582100,45857.1527245,Guaycacan
1065182,4694971.95693,1295196624,699540,35988.8402703,Guaycacan
582729,4850461.97871,376004200,368751,19390.8277286,Guaycacan
385823,4903421.3,4028834410,250911,63473.0998928,Guaycacan
349458,4907919.0,2656889910,237578,51545.0279852,Guaycacan
1088413,4687158.62452,1036507520,715995,32194.8368531,Guaycacan
616660,4841187.11611,841260064,389294,29004.4835155,Guaycacan
407836,4898806.21176,884419960,262182,29739.1990477,Guaycacan
369209,4903379.75882,611529366,248435,24729.1197983,Guaycacan
1132346,4672285.59818,2209186646,747300,47001.9855538,Guaycacan
719941,4811129.9181,574516378,454637,23969.0712795,Guaycacan
530321,4867090.42851,1635041662,334247,40435.6484058,Guaycacan
522419,4857873.1009,2360009642,349341,48579.9304446,Guaycacan
1206087,4646908.90053,3482617236,800541,59013.7037984,Guaycacan
1080791,4707088.38541,1253488502,678685,35404.6395547,Guaycacan
45448593,2115148.36749,775587580,9238825,27849.373063,Guaycacan
1287986,4585229.77619,3957674696,922852,62910.0524241,Guaycacan
1323654,4606404.43015,2919443794,885510,54031.8775724,Guaycacan
3489917,4193792.61607,1653355134,1821789,40661.4698947,Guaycacan
646476,4778717.19095,2187779284,502198,46773.7029109,Guaycacan
481586,4833308.6,4161209268,383950,64507.4357574,Guaycacan
1513685,4541079.9212,2365773700,1022541,48639.2197717,Guaycacan
84838206,1569549.69478,3107434092,13870066,55744.3637689,Guaycacan
588821,4797366.60588,2126166206,461591,46110.3698315,Guaycacan
492912,4830091.2,2329098506,391200,48260.7346194,Guaycacan
1826019,4434669.7729,3990647008,1245941,63171.568035,Guaycacan
15613458,2797660.31399,1641548118,5677536,40516.0229786,Guaycacan
1166249,4556551.03734,1633876408,957201,40421.2370914,Guaycacan
1203209,4535009.6472,357384636,1000037,18904.6194355,Guaycacan
2357146,4262375.59469,2901569542,1610470,53866.2189317,Guaycacan
187201699,1051329.23376,3854399506,22620061,62083.8103373,Guaycacan
1057572,4567928.81164,2038972934,921862,45154.9879194,Guaycacan
747974,4700951.35294,4038212678,648938,63546.9328764,Guaycacan
1366751,4648454.61054,1345925922,816347,36686.8630711,Guaycacan
805056,4817354.61461,1979381900,455498,44490.2449982,Guaycacan
553783,4876367.86109,3396192386,322421,58276.8597816,Guaycacan
496442,4882503.30588,2231007738,304092,47233.5446267,Guaycacan
1391747,4641255.30864,1699163966,831755,41220.916608,Guaycacan
845271,4807889.28897,1091929868,476807,33044.3621212,Guaycacan
578476,4872188.01267,4280567178,333212,65426.0435759,Guaycacan
518307,4878240.97059,2861756944,314801,53495.3918015,Guaycacan
1439424,4627205.50129,3200813294,861708,56575.7306095,Guaycacan
963259,4778383.90004,2080133730,542079,45608.4830925,Guaycacan
713605,4840481.58688,3796470726,406565,61615.5071877,Guaycacan
680870,4833105.96833,276198750,416458,16619.2283214,Guaycacan
1520343,4602665.20066,1837504836,913807,42866.1269069,Guaycacan
1377698,4672890.42787,2586230034,772246,50854.9902566,Guaycacan
53649060,2020082.13391,214847624,10009626,14657.6813992,Guaycacan
1390094,4548113.5061,3886915692,1004460,62345.1336674,Guaycacan
1651921,4562035.61242,983907704,999815,31367.3031037,Guaycacan
4177851,4137713.86621,3504472522,1979587,59198.585473,Guaycacan
770181,4756473.21584,191147578,559127,13825.6131148,Guaycacan
605336,4811177.88235,3032057978,441224,55064.1260532,Guaycacan
1863824,4496545.76612,1619878364,1138380,40247.7125313,Guaycacan
97700669,1512825.95205,303432684,14671055,17419.3192749,Guaycacan
723073,4775904.04299,1099340154,518677,33156.2988586,Guaycacan
622823,4808282.68824,2863437836,448897,53511.1001195,Guaycacan
2212932,4389977.53897,2416759484,1364254,49160.5480441,Guaycacan
17269544,2738460.39667,2928015644,5944050,54111.1415884,Guaycacan
1301778,4534962.69157,1607831442,1014814,40097.7735292,Guaycacan
1358669,4509033.79072,606732984,1068265,24631.9504709,Guaycacan
2816665,4216877.81426,3426917942,1735349,58539.8833446,Guaycacan
200414262,1035991.453,4136573190,23251906,64316.1969491,Guaycacan
1172413,4550554.40317,2922904012,969163,54063.8882434,Guaycacan
869675,4681295.65294,2371082206,701625,48693.7594154,Guaycacan
1133773,4709089.7193,624163348,675641,24983.2613564,Guaycacan
643227,4851624.92671,1455344696,372405,38148.9802747,Guaycacan
426526,4900375.86335,1765808528,261690,42021.5245797,Guaycacan
380193,4904231.66471,900734916,248635,30012.2461006,Guaycacan
1157715,4702387.23192,1284804138,689941,35844.1646297,Guaycacan
677161,4844139.63691,2988553654,389511,54667.6655254,Guaycacan
446982,4896388.15113,2026970526,271584,45021.8894095,Guaycacan
397956,4900286.82353,1778837216,258162,42176.2636562,Guaycacan
1202150,4689788.38658,3267908640,716734,57165.6246358,Guaycacan
780595,4818077.15062,2293591388,447055,47891.4542272,Guaycacan
559428,4867904.24253,4150861038,336554,64427.176238,Guaycacan
536963,4858517.15882,1586909994,350733,39836.0388844,Guaycacan
1275856,4668095.16193,3410565282,762612,58400.0452226,Guaycacan
1143668,4725363.19975,2960351178,648766,54409.1093292,Guaycacan
42741803,2200057.97885,3611723918,8718507,60097.619903,Guaycacan
1226213,4615867.3989,1692987462,861963,41145.928863,Guaycacan
1395341,4632137.20019,592629524,838421,24343.9833224,Guaycacan
3606688,4257758.41062,4089820894,1696942,63951.7075143,Guaycacan
637741,4793571.81674,1702316222,475187,41259.1350127,Guaycacan
486878,4842646.64706,694883918,369078,26360.6509404,Guaycacan
1583170,4575391.02968,1160463050,957900,34065.5698617,Guaycacan
77242426,1685089.9478,76478040,12648366,8745.17238252,Guaycacan
587273,4812264.27466,83705544,435649,9149.07339571,Guaycacan
496298,4840687.47059,3927954344,373898,62673.3942275,Guaycacan
1887591,4483330.25484,3147183998,1151639,56099.7682526,Guaycacan
13866120,2969137.82824,455308822,5084940,21337.9666791,Guaycacan
1097152,4605147.13809,2327597112,863506,48245.1770854,Guaycacan
1136330,4582172.34832,3398490744,909992,58296.5757485,Guaycacan
2399393,4332931.87637,3209614900,1469769,56653.4632657,Guaycacan
151472808,1157395.81841,1694955392,20006044,41169.8359482,Guaycacan
987313,4620251.96491,2078677424,822035,45592.5149997,Guaycacan
714363,4732672.85294,2940484398,590223,54226.2334853,Guaycacan
1058091,4679351.35007,3210814746,724113,56664.0516201,Guaycacan
574241,4842427.1361,276060282,380545,16615.0619018,Guaycacan
386350,4895433.32941,3413345658,264222,58423.8449437,Guaycacan
352233,4899965.80588,2611334012,251293,51101.2134103,Guaycacan
1080153,4672709.66009,705114624,738375,26553.9945018,Guaycacan
609848,4833989.84335,1754038926,399814,41881.247904,Guaycacan
408963,4891495.67647,294727132,274387,17167.618705,Guaycacan
371693,4896277.38235,222904054,260671,14929.9716678,Guaycacan
1122323,4659782.0262,360176586,765987,18978.3188402,Guaycacan
715284,4807741.30554,2217306246,458658,47088.2814084,Guaycacan
541037,4862784.25837,2624580614,342409,51230.660878,Guaycacan
536079,4852940.55611,1274054270,359361,35693.8968172,Guaycacan
1192475,4638071.17809,70497094,812267,8396.25476031,Guaycacan
1106166,4709713.52794,1474233916,674598,38395.7538798,Guaycacan
47997665,2198730.76688,4056810278,8983715,63693.0944295,Guaycacan
1451781,4586046.15493,251404026,941619,15855.7253382,Guaycacan
1307268,4602068.41771,3612035824,888780,60100.2148415,Guaycacan
3934833,4221180.04975,1709127556,1797493,41341.5959537,Guaycacan
662671,4784844.29548,1522193864,494367,39015.3029464,Guaycacan
474316,4834753.6,3617086924,380330,60142.2224731,Guaycacan
1497181,4541895.05987,3251938970,1016329,57025.7746111,Guaycacan
85406315,1691589.59194,3701237190,13222697,60837.7940922,Guaycacan
575107,4805745.91176,567835260,445305,23829.2941566,Guaycacan
478677,4832675.1,3338969520,384521,57783.8171117,Guaycacan
